timestamp,observation_id,estacion,bytes,hex,adc10_pz_array_current,adc13_px_array_current,adc1_py_array_current,adc31_mz_array_current,adc4_my_array_current,adc7_mx_array_current,battery_0_voltage_v,battery_1_voltage_v,i2c_node_address,length,magnetometer_set_1,magnetometer_set_2,packet_type,seq_no,switch_0_ppt_power_supply_status,switch_1_ppt_1_2_status,switch_2_phone_5v_webcam,switch_3_warp_valve_status,switch_4_warp_heater_status,switch_5_digi_wi9c_status,switch_6_sgr05_status,switch_7_reaction_wheels,switch_8_solar_panel_deploy_arm,switch_9_solar_panel_deploy_fire,unix_time_little_endian
2022-12-11T04:00:32+00:00,6862986,SA2KNG S-Band,10,C0801C06022D04020000,,,,,2,,,,4,6,,,2,28,,,,,,,,,,,
2022-12-11T04:00:32+00:00,6862976,SA2KNG Omni UHF/VHF,13,C08029090266A9050000000000,,,,,,,,,169,9,,,2,41,,,,,,,,,5,,
2022-12-11T04:00:32+00:00,6862976,SA2KNG Omni UHF/VHF,13,C08028090266A40500005A005B,,,,,,,,,164,9,,,2,40,,,,,,,,5,,,
2022-12-11T04:00:32+00:00,6862976,SA2KNG Omni UHF/VHF,13,C080270902669F0500005B005A,,,,,,,,,159,9,,,2,39,,,,,,,5,,,,
2022-12-11T04:00:33+00:00,6862981,SA2KNG Experimental,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:33+00:00,6862986,SA2KNG S-Band,10,C0801D06022D0A020000,2,,,,,,,,10,6,,,2,29,,,,,,,,,,,
2022-12-11T04:00:33+00:00,6862976,SA2KNG Omni UHF/VHF,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:33+00:00,6862976,SA2KNG Omni UHF/VHF,13,C0802A090266AC050000000000,,,,,,,,,172,9,,,2,42,,,,,,,,,,5,
2022-12-11T04:00:34+00:00,6862981,SA2KNG Experimental,10,C0802C06022C03020000,,,,,,,2,,3,6,,,2,44,,,,,,,,,,,
2022-12-11T04:00:35+00:00,6862986,SA2KNG S-Band,16,C080200C02890508D799FFFF11000000,,,,,,,,,5,12,,8,2,32,,,,,,,,,,,
2022-12-11T04:00:35+00:00,6862986,SA2KNG S-Band,16,C0801F0C028903084C46FEFFC2F5FCFF,,,,,,,,,3,12,8,,2,31,,,,,,,,,,,
2022-12-11T04:00:35+00:00,6862986,SA2KNG S-Band,10,C0801E06022D1F020000,,,,2,,,,,31,6,,,2,30,,,,,,,,,,,
2022-12-11T04:00:35+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0802C06022C03020000,,,,,,,2,,3,6,,,2,44,,,,,,,,,,,
2022-12-11T04:00:36+00:00,6862981,SA2KNG Experimental,10,C0802D06022C08020000,,,,,,,,2,8,6,,,2,45,,,,,,,,,,,
2022-12-11T04:00:36+00:00,6862986,SA2KNG S-Band,13,C080210902668105000058005B,,,,,,,,,129,9,,,2,33,5,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862981,SA2KNG Experimental,16,C080200C02890508D799FFFF11000000,,,,,,,,,5,12,,8,2,32,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862981,SA2KNG Experimental,16,C0801F0C028903084C46FEFFC2F5FCFF,,,,,,,,,3,12,8,,2,31,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862981,SA2KNG Experimental,10,C0802E06022D0D020000,,2,,,,,,,13,6,,,2,46,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862986,SA2KNG S-Band,16,C080200C02890508D799FFFF11000000,,,,,,,,,5,12,,8,2,32,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862986,SA2KNG S-Band,16,C0801F0C028903084C46FEFFC2F5FCFF,,,,,,,,,3,12,8,,2,31,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862986,SA2KNG S-Band,13,C080230902668B0500005A005C,,,,,,,,,139,9,,,2,35,,,5,,,,,,,,
2022-12-11T04:00:37+00:00,6862986,SA2KNG S-Band,13,C0802209026686050003C0025B,,,,,,,,,134,9,,,2,34,,5,,,,,,,,,
2022-12-11T04:00:37+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080200C02890508D799FFFF11000000,,,,,,,,,5,12,,8,2,32,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862976,SA2KNG Omni UHF/VHF,16,C0801F0C028903084C46FEFFC2F5FCFF,,,,,,,,,3,12,8,,2,31,,,,,,,,,,,
2022-12-11T04:00:37+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0802D06022C08020000,,,,,,,,2,8,6,,,2,45,,,,,,,,,,,
2022-12-11T04:00:38+00:00,6862986,SA2KNG S-Band,13,C080260902669A050000570059,,,,,,,,,154,9,,,2,38,,,,,,5,,,,,
2022-12-11T04:00:38+00:00,6862986,SA2KNG S-Band,13,C08025090266950500005A0059,,,,,,,,,149,9,,,2,37,,,,,5,,,,,,
2022-12-11T04:00:38+00:00,6862986,SA2KNG S-Band,13,C08024090266900500005A005B,,,,,,,,,144,9,,,2,36,,,,5,,,,,,,
2022-12-11T04:00:38+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0802E06022D0D020000,,2,,,,,,,13,6,,,2,46,,,,,,,,,,,
2022-12-11T04:00:39+00:00,6862981,SA2KNG Experimental,10,C0802F06022D07020000,,,,,,2,,,7,6,,,2,47,,,,,,,,,,,
2022-12-11T04:00:39+00:00,6862986,SA2KNG S-Band,13,C080270902669F0500005B005A,,,,,,,,,159,9,,,2,39,,,,,,,5,,,,
2022-12-11T04:00:39+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0802F06022D07020000,,,,,,2,,,7,6,,,2,47,,,,,,,,,,,
2022-12-11T04:00:40+00:00,6862981,SA2KNG Experimental,10,C0803006022D01020000,,,2,,,,,,1,6,,,2,48,,,,,,,,,,,
2022-12-11T04:00:40+00:00,6862986,SA2KNG S-Band,13,C0802A090266AC050000000000,,,,,,,,,172,9,,,2,42,,,,,,,,,,5,
2022-12-11T04:00:40+00:00,6862986,SA2KNG S-Band,13,C08029090266A9050000000000,,,,,,,,,169,9,,,2,41,,,,,,,,,5,,
2022-12-11T04:00:40+00:00,6862986,SA2KNG S-Band,13,C08028090266A40500005A005B,,,,,,,,,164,9,,,2,40,,,,,,,,5,,,
2022-12-11T04:00:41+00:00,6862986,SA2KNG S-Band,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:41+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0803006022D01020000,,,2,,,,,,1,6,,,2,48,,,,,,,,,,,
2022-12-11T04:00:42+00:00,6862981,SA2KNG Experimental,10,C0803106022D04020000,,,,,2,,,,4,6,,,2,49,,,,,,,,,,,
2022-12-11T04:00:43+00:00,6862981,SA2KNG Experimental,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:43+00:00,6862986,SA2KNG S-Band,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:43+00:00,6862986,SA2KNG S-Band,10,C0802C06022C03020000,,,,,,,2,,3,6,,,2,44,,,,,,,,,,,
2022-12-11T04:00:43+00:00,6862976,SA2KNG Omni UHF/VHF,16,C0802B0C02800C081700000088F50400,,,,,,,,,12,12,,,2,43,,,,,,,,,,,8
2022-12-11T04:00:43+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0803106022D04020000,,,,,2,,,,4,6,,,2,49,,,,,,,,,,,
2022-12-11T04:00:44+00:00,6862981,SA2KNG Experimental,10,C0803206022D0A020000,2,,,,,,,,10,6,,,2,50,,,,,,,,,,,
2022-12-11T04:00:44+00:00,6862986,SA2KNG S-Band,10,C0802D06022C08020000,,,,,,,,2,8,6,,,2,45,,,,,,,,,,,
2022-12-11T04:00:44+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0803206022D0A020000,2,,,,,,,,10,6,,,2,50,,,,,,,,,,,
2022-12-11T04:00:45+00:00,6862981,SA2KNG Experimental,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:45+00:00,6862981,SA2KNG Experimental,10,C0803306022D1F020000,,,,2,,,,,31,6,,,2,51,,,,,,,,,,,
2022-12-11T04:00:45+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0803306022D1F020000,,,,2,,,,,31,6,,,2,51,,,,,,,,,,,
2022-12-11T04:00:46+00:00,6862981,SA2KNG Experimental,13,C080360902668105000056005C,,,,,,,,,129,9,,,2,54,5,,,,,,,,,,
2022-12-11T04:00:46+00:00,6862981,SA2KNG Experimental,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:46+00:00,6862986,SA2KNG S-Band,10,C0802E06022D0D020000,,2,,,,,,,13,6,,,2,46,,,,,,,,,,,
2022-12-11T04:00:46+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:47+00:00,6862981,SA2KNG Experimental,13,C080380902668B0500005B005B,,,,,,,,,139,9,,,2,56,,,5,,,,,,,,
2022-12-11T04:00:47+00:00,6862981,SA2KNG Experimental,13,C0803709026686050003C0025B,,,,,,,,,134,9,,,2,55,,5,,,,,,,,,
2022-12-11T04:00:47+00:00,6862986,SA2KNG S-Band,10,C0802F06022D07020000,,,,,,2,,,7,6,,,2,47,,,,,,,,,,,
2022-12-11T04:00:47+00:00,6862976,SA2KNG Omni UHF/VHF,13,C080360902668105000056005C,,,,,,,,,129,9,,,2,54,5,,,,,,,,,,
2022-12-11T04:00:47+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:48+00:00,6862976,SA2KNG Omni UHF/VHF,13,C080380902668B0500005B005B,,,,,,,,,139,9,,,2,56,,,5,,,,,,,,
2022-12-11T04:00:48+00:00,6862976,SA2KNG Omni UHF/VHF,13,C0803709026686050003C0025B,,,,,,,,,134,9,,,2,55,,5,,,,,,,,,
2022-12-11T04:00:49+00:00,6862986,SA2KNG S-Band,10,C0803006022D01020000,,,2,,,,,,1,6,,,2,48,,,,,,,,,,,
2022-12-11T04:00:50+00:00,6862986,SA2KNG S-Band,10,C0803106022D04020000,,,,,2,,,,4,6,,,2,49,,,,,,,,,,,
2022-12-11T04:00:51+00:00,6862981,SA2KNG Experimental,13,C08039090266900500005A005A,,,,,,,,,144,9,,,2,57,,,,5,,,,,,,
2022-12-11T04:00:52+00:00,6862986,SA2KNG S-Band,10,C0803206022D0A020000,2,,,,,,,,10,6,,,2,50,,,,,,,,,,,
2022-12-11T04:00:52+00:00,6862976,SA2KNG Omni UHF/VHF,13,C08039090266900500005A005A,,,,,,,,,144,9,,,2,57,,,,5,,,,,,,
2022-12-11T04:00:53+00:00,6862986,SA2KNG S-Band,10,C0803306022D1F020000,,,,2,,,,,31,6,,,2,51,,,,,,,,,,,
2022-12-11T04:00:54+00:00,6862986,SA2KNG S-Band,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:54+00:00,6862986,SA2KNG S-Band,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:55+00:00,6862981,SA2KNG Experimental,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:55+00:00,6862986,SA2KNG S-Band,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:55+00:00,6862986,SA2KNG S-Band,13,C0803709026686050003C0025B,,,,,,,,,134,9,,,2,55,,5,,,,,,,,,
2022-12-11T04:00:55+00:00,6862986,SA2KNG S-Band,13,C080360902668105000056005C,,,,,,,,,129,9,,,2,54,5,,,,,,,,,,
2022-12-11T04:00:55+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080340C02890308603D08007232FCFF,,,,,,,,,3,12,8,,2,52,,,,,,,,,,,
2022-12-11T04:00:56+00:00,6862981,SA2KNG Experimental,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:56+00:00,6862986,SA2KNG S-Band,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:56+00:00,6862986,SA2KNG S-Band,13,C080380902668B0500005B005B,,,,,,,,,139,9,,,2,56,,,5,,,,,,,,
2022-12-11T04:00:56+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080350C028905081248FBFF1C000000,,,,,,,,,5,12,,8,2,53,,,,,,,,,,,
2022-12-11T04:00:59+00:00,6862986,SA2KNG S-Band,13,C08039090266900500005A005A,,,,,,,,,144,9,,,2,57,,,,5,,,,,,,
2022-12-11T04:01:07+00:00,6862981,SA2KNG Experimental,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:08+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:09+00:00,6862981,SA2KNG Experimental,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:10+00:00,6862981,SA2KNG Experimental,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:10+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:11+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:12+00:00,6862981,SA2KNG Experimental,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:13+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:16+00:00,6862986,SA2KNG S-Band,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:17+00:00,6862981,SA2KNG Experimental,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:17+00:00,6862986,SA2KNG S-Band,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:17+00:00,6862986,SA2KNG S-Band,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:17+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:19+00:00,6862986,SA2KNG S-Band,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:20+00:00,6862986,SA2KNG S-Band,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:25+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:27+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:28+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:30+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:33+00:00,6862986,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:34+00:00,6862986,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:34+00:00,6862986,SA2KNG S-Band,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:34+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:36+00:00,6862986,SA2KNG S-Band,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:37+00:00,6862986,SA2KNG S-Band,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:42+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:44+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:45+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:47+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:48+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800506022D07020000,,,,,,2,,,7,6,,,2,5,,,,,,,,,,,
2022-12-11T04:01:50+00:00,6862986,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:51+00:00,6862986,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:51+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:01:51+00:00,6862986,SA2KNG S-Band,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:01:53+00:00,6862986,SA2KNG S-Band,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:01:54+00:00,6862986,SA2KNG S-Band,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:01:56+00:00,6862986,SA2KNG S-Band,10,C0800506022D07020000,,,,,,2,,,7,6,,,2,5,,,,,,,,,,,
2022-12-11T04:02:02+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:03+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:02:05+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:02:06+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:02:09+00:00,6862986,SA2KNG S-Band,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:11+00:00,6862986,SA2KNG S-Band,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:02:12+00:00,6862986,SA2KNG S-Band,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:02:14+00:00,6862986,SA2KNG S-Band,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:02:19+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:20+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:02:22+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:02:23+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:02:25+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800506022D07020000,,,,,,2,,,7,6,,,2,5,,,,,,,,,,,
2022-12-11T04:02:28+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:38+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:40+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:02:41+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T04:02:43+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T04:02:47+00:00,6862986,SA2KNG S-Band,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:47+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:55+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:02:57+00:00,6862976,SA2KNG Omni UHF/VHF,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T04:03:04+00:00,6862986,SA2KNG S-Band,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T04:03:04+00:00,6862976,SA2KNG Omni UHF/VHF,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:36:55+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:36:59+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T05:37:00+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T05:37:10+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:16+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T05:37:17+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T05:37:19+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800406022D0D020000,,2,,,,,,,13,6,,,2,4,,,,,,,,,,,
2022-12-11T05:37:20+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800506022D07020000,,,,,,2,,,7,6,,,2,5,,,,,,,,,,,
2022-12-11T05:37:29+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:34+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:35+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T05:37:37+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T05:37:49+00:00,6862762,M0ZJO Station #2,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:49+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:51+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C0802000000E8030000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:37:52+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800206022C03020000,,,,,,,2,,3,6,,,2,2,,,,,,,,,,,
2022-12-11T05:37:54+00:00,6863395,PF_DE_UHF_X_DIPOLE,10,C0800306022C08020000,,,,,,,,2,8,6,,,2,3,,,,,,,,,,,
2022-12-11T05:38:06+00:00,6862762,M0ZJO Station #2,16,C080010C02800C0802000000E8030000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:38:06+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C0802000000E8030000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:38:08+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:38:23+00:00,6862762,M0ZJO Station #2,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T05:38:23+00:00,6863395,PF_DE_UHF_X_DIPOLE,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T10:37:39+00:00,6860290,MAUSyagi-AK,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T10:37:42+00:00,6860290,MAUSyagi-AK,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T10:37:42+00:00,6860286,MAUSyagi,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T10:38:20+00:00,6860286,MAUSyagi,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T17:45:56+00:00,6864209,OE6ISP_High_Gain_LimeSDR,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T17:45:59+00:00,6864209,OE6ISP_High_Gain_LimeSDR,16,C080010C02800C080200000000000000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T17:46:09+00:00,6864209,OE6ISP_High_Gain_LimeSDR,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
2022-12-11T17:46:09+00:00,6864217,OE6EUR15,16,C080010C02800C0802000000D0070000,,,,,,,,,12,12,,,2,1,,,,,,,,,,,8
