timestamp,observer,observation_id,station_id,frame
2024-11-28T04:54:59Z,F4TNK-UHF-JN23at,10666607,3762,88173727C620F214DADB736FC0024A684D0EE0CD569E481BA4156E33A619710AB25C82EDB417CC4C93A1BFE7EEAE49C5B83806
2024-11-27T17:43:35Z,F4TNK-UHF-JN23at,10664743,3762,80C726C6866DA716E59C6C
2024-11-27T17:40:04Z,F4TNK-UHF-JN23at,10664743,3762,80FE9C
2024-11-26T18:12:14Z,F4TNK-UHF-JN23at,10661514,3762,E51A6AFB13EC27241C90D1ED411E00594C4D8224566205379F
2024-11-25T15:25:21Z,M7RED-KO96ce,,,8F19BA265B7B1D00D1A2DC188D41606370
2024-11-24T17:57:22Z,F4TNK-UHF-JN23at,10648477,3762,00CF96845412E125EAA56D85C0265AD7614068993B
2024-11-24T17:47:57Z,F4TNK-UHF-JN23at,10648477,3762,70B1B0E0A06DB7DD06054BC8
2024-11-24T17:47:49Z,F4TNK-UHF-JN23at,10648477,3762,A0CE223B
2024-11-24T17:45:56Z,F4TNK-UHF-JN23at,10648477,3762,9E88109DCAC96D0998F7ABDCD9EA5EDDAD
2024-11-22T17:16:18Z,F4TNK-UHF-JN23at,10635987,3762,00678C07159C23744E8593D1861781ACC1F109BAF1DABAD4EE0655
2024-11-22T01:57:44Z,M7RED-KO96ce,,,6260A95D3541AAEECC742365AF2A184D1D1DA3AA74B87490
2024-11-20T18:33:31Z,F4TNK-UHF-JN23at,10621634,3762,502B83
2024-11-19T17:33:19Z,F4TNK-UHF-JN23at,10615948,3762,488589E779F05A300B39C9AEA95A257283AD0902E8709845
2024-11-19T17:29:54Z,F4TNK-UHF-JN23at,10615948,3762,3EB3EF5466722FF44C
2024-11-17T17:02:58Z,F4TNK-UHF-JN23at,10599017,3762,001C0188E0867739AD6A220EF2
2024-11-16T19:10:45Z,F4TNK-UHF-JN23at,10594829,3762,A0E2914EF4EE56D0A54C9B7A02
2024-11-14T17:01:42Z,SatNOGS_Pecna_1_UHF-JO82je,10582519,3746,900B1D32228B4BC38E3C0919AD1A428C5E
2024-11-09T16:46:48Z,SatNOGS_Pecna_1_UHF-JO82je,10550616,3746,A01AA9F6B0D3B8B392
2024-11-08T17:26:48Z,F4TNK-UHF-JN23at,10543774,3762,8068E6B80E0223E9586C2A
2024-11-08T17:23:03Z,F4TNK-UHF-JN23at,10543774,3762,64812F67544EACA8F7E993
2024-11-08T17:17:20Z,F4TNK-UHF-JN23at,10543774,3762,DC669E0C49838114B36707D9B067D1
2024-11-02T02:05:40Z,M7RED-KO96ce,,,43BD0ABC29A9E172DAE7BB573430E960664B9E2131EFCC403A194A51D88CACF796CA94488A8965303054DCFE49FAB45C9875A129D68C9BAE
2024-11-01T18:10:52Z,SOBE01 - TURNSTILE UHF-JN89hf,10497204,3677,7A76AA6898C5CF2D2CA0E65C3AE7CE9C58F1205AF43805DE02A460ACBD7AA806464F133BB101BE380A10
2024-10-30T19:24:47Z,F4TNK-UHF-JN23at,10484050,3762,30D53D09176EB8D9F190DE80
2024-10-29T18:17:57Z,F4TNK-UHF-JN23at,10475665,3762,9CE330CE2DD309CADCD066D42BA981C8743A83A5EBC29C4F0EE25A
2024-10-29T04:35:01Z,M7RED-KO96ce,,,CEC989BE8EA3D7211872B194EF709CC9FF45990A8338
2024-10-29T04:28:29Z,M7RED-KO96ce,,,97887CCF2757CE6B9D840B67E3F3888085619A24E46DAC1F33310146DDB89239B494F36E948AE6D50834620CAC0D1E699FDEB5
2024-10-24T04:05:53Z,SatNOGS_Pecna_1_UHF-JO82je,10438504,3746,30BA078351
2024-10-24T04:05:24Z,SatNOGS_Pecna_1_UHF-JO82je,10438504,3746,107CDEA5CA030062C0AB3461C68646573B
2024-10-24T04:04:10Z,SatNOGS_Pecna_1_UHF-JO82je,10438504,3746,67219CF10CA27AE029079CF43367E6DE78BA33
2024-10-23T04:48:50Z,SatNOGS_Pecna_1_UHF-JO82je,10438500,3746,78E574FE
2024-10-23T04:45:13Z,SatNOGS_Pecna_1_UHF-JO82je,10438500,3746,C0
2024-10-23T04:43:47Z,SatNOGS_Pecna_1_UHF-JO82je,10438500,3746,3855A5D61691D1C09D
2024-10-23T04:41:22Z,SatNOGS_Pecna_1_UHF-JO82je,10438500,3746,003DD37444BBA7F0
2024-10-23T03:05:02Z,SatNOGS_Pecna_1_UHF-JO82je,10438499,3746,80BEE37CE55D77D3A8
2024-10-23T03:02:18Z,SatNOGS_Pecna_1_UHF-JO82je,10438499,3746,40D3C5E9A4B702CADA1E
2024-10-23T03:02:09Z,SatNOGS_Pecna_1_UHF-JO82je,10438499,3746,405C3EFA00EBA7586BADB10044BBFC97D4
2024-10-22T17:22:15Z,SatNOGS_Pecna_1_UHF-JO82je,10438497,3746,005A4306EB7C7CB5
2024-10-15T04:32:12Z,F4TNK-UHF-JN23at,10401691,3762,CD13C6EA59B56AD6D4F559
2024-10-15T04:31:46Z,F4TNK-UHF-JN23at,10401691,3762,00EFAB2038E5EDEA8E69B027192006532960C0C016A01C82BD1868EE81
2024-10-09T23:25:30Z,123456-EN94qo,,,C8BC0EA84DB65D41CF5D0ED40208180544
2024-10-09T16:42:44Z,SOBE01 - TURNSTILE UHF-JN89hf,10376294,3677,E0924CB4EA6042806E
2024-10-08T15:36:01Z,M7RED-KO96ce,,,FD6288B2AACA38D0635022708F90DC19
2024-10-04T18:03:02Z,F4TNK-UHF-JN23at,10350556,3762,D08AEF9134C471CBB83D5801
2024-10-04T18:02:23Z,F4TNK-UHF-JN23at,10350556,3762,402EEE30F1
2024-09-30T20:23:39Z,F4TNK-VU-JN23at,10330062,3762,407AD8B28242
2024-09-27T05:05:54Z,F4TNK-VU-JN23at,10310124,3762,1050389D0FC04C91B97B4508260B41
2024-09-24T18:56:27Z,F4TNK-VU-JN23at,10296813,3762,6E2F797F87B7
2024-09-24T05:09:08Z,F4TNK-VU-JN23at,10293046,3762,F8F74D452765AE90644B56A2B4EB8CB8BB9EB854AB77C8CB
2024-09-23T04:06:48Z,SOBE01 - TURNSTILE UHF-JN89hf,10285050,3677,594A010E6FAE360A17AD03E5
2024-09-22T16:53:42Z,EA4EKH-IN80nd,,,2629DAA6BA456D4131E654BB8182407314910FFA8AB24212D90D6607
2024-09-22T16:48:35Z,IU0JIW-JN61hl,,,38040D795653E5209863CC32AC84E2190C77DD700A07B6B3DD
2024-09-20T04:09:58Z,EA4EKH-IN80nd,,,CB1320A0EBF1F079070519FCE3113DAD594972930AA855D71512F6B5A8FBAB5F568E87
